Escenario,t,S,R,A
Optimizada,3.4466666666666668,3840989.699689648,24512.633145992397,0.031503957824083835
Optimizada,3.45,3856276.730486367,24590.074179439755,0.031190488206174972
Optimizada,3.4533333333333336,3871625.317171839,24667.758741177655,0.03088013766307889
Optimizada,3.456666666666667,3887035.690560476,24745.68758707841,0.030572875159482617
Optimizada,3.4600000000000004,3902508.0825531282,24823.861475320366,0.03026866996887974
Optimizada,3.4633333333333334,3918042.726138154,24902.281166394143,0.02996749167049778
Optimizada,3.466666666666667,3933639.8553925795,24980.94742310889,0.029669310146255904
Optimizada,3.47,3949299.7054832634,25059.86101059853,0.029374095577753126
Optimizada,3.4733333333333336,3965022.512668142,25139.022696328077,0.029081818443286573
Optimizada,3.476666666666667,3980808.5142975133,25218.433250099893,0.028792449514899274
Optimizada,3.4800000000000004,3996657.948815367,25298.09344406009,0.02850595985545731
Optimizada,3.4833333333333334,4012571.055760762,25378.004052704826,0.028222320815755975
Optimizada,3.486666666666667,4028548.0757692605,25458.1658528867,0.027941504031654837
Optimizada,3.49,4044589.250574384,25538.579623821086,0.027663481421241497
Optimizada,3.4933333333333336,4060694.8230091487,25619.246147092603,0.027388225182023274
Optimizada,3.496666666666667,4076865.0370076145,25700.16620666148,0.027115707788146953
Optimizada,3.5000000000000004,4093100.137724901,25781.34058938575,0.026860121627523107
Optimizada,3.5033333333333334,4109364.268526629,25862.767207201614,0.04724534674401752
Optimizada,3.506666666666667,4125593.1897346,25944.441711509535,0.06742773548153964
Optimizada,3.5100000000000002,4141745.295550759,26026.36153761995,0.08740930609550387
Optimizada,3.5133333333333336,4157780.244720318,26108.52418674098,0.10719205675945402
Optimizada,3.516666666666667,4173659.1262895297,26190.927225409192,0.12677796576579342
Optimizada,3.52,4189344.5757813836,26273.568284828565,0.1461689917216452
Optimizada,3.5233333333333334,4204800.906559734,26356.445060209448,0.16536707374554044
Optimizada,3.526666666666667,4219994.216496333,26439.55531006531,0.18437413166166608
Optimizada,3.5300000000000002,4234892.448967595,26522.89685555234,0.20319206619215235
Optimizada,3.5333333333333337,4249465.459531797,26606.467579620283,0.22182275914587293
Optimizada,3.536666666666667,4263685.057717525,26690.265426225877,0.24026807360652772
Optimizada,3.54,4277525.044689546,26774.2883996923,0.2585298541217779
Optimizada,3.5433333333333334,4290961.20183334,26858.5345637152,0.27660992688491176
Optimizada,3.546666666666667,4303971.290866753,26943.00204056968,0.2945100999180331
Optimizada,3.5500000000000003,4316535.0549020795,27027.689010358274,0.3122321632536824
Optimizada,3.5533333333333337,4328634.149256735,27112.593710013716,0.329777889112824
Optimizada,3.556666666666667,4340252.123751617,27197.71443250062,0.34714903208256676
Optimizada,3.56,4351374.389464768,27283.049525984574,0.36434732929191793
Optimizada,3.5633333333333335,4361988.109107698,27368.597392846106,0.38137450058474703
Optimizada,3.566666666666667,4372082.178263367,27454.356488882786,0.3982322486923837
Optimizada,3.5700000000000003,4381647.150820592,27540.325322420198,0.41492225940384836
Optimizada,3.5733333333333337,4390675.125536978,27626.502453366622,0.43144620173391507
Optimizada,3.576666666666667,4399159.733309409,27712.886492423735,0.44780572809085545
Optimizada,3.58,4407096.0156980045,27799.476100149186,0.464002474441108
Optimizada,3.5833333333333335,4414480.318947309,27886.26998604666,0.48003806047251285
Optimizada,3.586666666666667,4421310.224155054,27973.266907710815,0.4959140897563976
Optimizada,3.5900000000000003,4427584.5477226125,28060.465670066656,0.5116321499091823
Optimizada,3.5933333333333337,4433303.200101411,28147.8651244361,0.5271938127500896
Optimizada,3.5966666666666667,4438467.133376471,28235.464167724836,0.5426006344586012
Optimizada,3.6,4443078.256703456,28323.26174156088,0.5578541557300497
Optimizada,3.6033333333333335,4447139.265273538,28411.256831297862,0.5729559019287604
Optimizada,3.606666666666667,4450653.714587373,28499.448465423127,0.5879073832419371
Optimizada,3.6100000000000003,4453625.932389274,28587.835714703233,0.602710094830476
Optimizada,3.6133333333333337,4456060.902140384,28676.4176913067,0.6173655169780375
Optimizada,3.6166666666666667,4457964.156702514,28765.19354794749,0.6318751152386856
Optimizada,3.62,4459341.828488618,28854.16247724519,0.6462403405843651
Optimizada,3.6233333333333335,4460200.562016034,28943.323710905843,0.6604626295496954
Optimizada,3.626666666666667,4460547.423595492,29032.6765189018,0.6745434043754104
Optimizada,3.6300000000000003,4460389.864268312,29122.22020873272,0.6884840731506523
Optimizada,3.6333333333333337,4459735.700457982,29211.954124717315,0.702286029953925
Optimizada,3.6366666666666667,4458593.060446111,29301.87764724379,0.7159506549924389
Optimizada,3.64,4456970.321550952,29391.99019202762,0.7294793147400654
Optimizada,3.6433333333333335,4454876.090649663,29482.29120941558,0.7428733620740395
Optimizada,3.646666666666667,4452319.173149743,29572.78018368871,0.7561341364102668
Optimizada,3.6500000000000004,4449308.536511624,29663.4566323686,0.7692629638372532
Optimizada,3.6533333333333338,4445853.267106618,29754.32010552251,0.7822611572486537
Optimizada,3.6566666666666667,4441962.55731325,29845.37018511325,0.7951300164746357
Optimizada,3.66,4437645.67818851,29936.60648434012,0.8078708284118654
Optimizada,3.6633333333333336,4432911.953363153,30028.02864698864,0.8204848671521691
Optimizada,3.666666666666667,4427770.732784791,30119.636346787353,0.8329733941098997
Optimizada,3.6700000000000004,4422231.380374127,30211.42928679532,0.8453376581481624
Optimizada,3.673333333333334,4416303.254058274,30303.407198785204,0.8575788957036845
Optimizada,3.6766666666666667,4409995.6877116375,30395.569842634366,0.8696983309104103
Optimizada,3.68,4403317.976294612,30487.91700573211,0.8816971757219223
Optimizada,3.6833333333333336,4396279.364607336,30580.448502405026,0.8935766300327053
Optimizada,3.686666666666667,4388889.034414519,30673.164173343437,0.9053378817981318
Optimizada,3.6900000000000004,4381156.093448432,30766.063885038842,0.9169821071532476
Optimizada,3.6933333333333334,4373089.563938874,30859.147529216716,0.9285104705302081
Optimizada,3.6966666666666668,4364698.375520716,30952.415022313155,0.9399241247749378
Optimizada,3.7,4355991.356885529,31045.8663049411,0.9512242112623853
Optimizada,3.7033333333333336,4346977.228293529,31139.501341368137,0.9624118600106675
Optimizada,3.706666666666667,4337664.5984235285,31233.320119000233,0.9734881897939771
Optimizada,3.7100000000000004,4328061.959232243,31327.32264787968,0.9844543082544591
Optimizada,3.7133333333333334,4318177.677625483,31421.508960198586,0.9953113120131006
Optimizada,3.716666666666667,4308019.992734866,31515.879109814014,1.0060602867793618
Optimizada,3.72,4297597.012881796,31610.433171773984,1.0167023074597337
Optimizada,3.7233333333333336,4286916.71797311,31705.171241846827,1.0272384382650799
Optimizada,3.726666666666667,4275986.951220068,31800.093436073108,1.0376697328172402
Optimizada,3.7300000000000004,4264815.417929974,31895.199890318367,1.0479972342543782
Optimizada,3.7333333333333334,4253409.684101005,31990.490759835367,1.0582219753352928
Optimizada,3.736666666666667,4241777.17890253,32085.96621883367,1.0683449785426136
Optimizada,3.74,4229925.194213512,32181.626460059393,1.0783672561850326
Optimizada,3.7433333333333336,4217860.879834541,32277.471694386102,1.088289810498671
Optimizada,3.746666666666667,4205591.245016242,32373.502150410754,1.0981136337472581
Optimizada,3.7500000000000004,4193123.158915936,32469.718074058717,1.1078397083213556
Optimizada,3.7533333333333334,4180463.3555104355,32566.119728194753,1.1174690068364606
Optimizada,3.756666666666667,4167618.4291118183,32662.707392246764,1.127002492230433
Optimizada,3.7600000000000002,4154594.835800513,32759.48136183446,1.1364411178597693
Optimizada,3.7633333333333336,4141398.894536552,32856.44194840618,1.1457858275949457
Optimizada,3.766666666666667,4128036.790641436,32953.58947888269,1.1550375559147206
Optimizada,3.7700000000000005,4114514.5772363716,33050.92429530922,1.1641972279995778
Optimizada,3.7733333333333334,4100838.1737267547,33148.44675451548,1.1732657598243619
Optimizada,3.776666666666667,4087013.3683998706,33246.1572277821,1.1822440582498424
Optimizada,3.7800000000000002,4073045.820191432,33344.05610051434,1.1911330211133875
Optimizada,3.7833333333333337,4058941.0630601053,33442.14377192264,1.1999335373186328
Optimizada,3.786666666666667,4044704.5046831113,33540.420654710644,1.2086464869245153
Optimizada,3.79,4030341.4286427856,33638.887174769574,1.217272741233269
Optimizada,3.7933333333333334,4015856.996374111,33737.54377087939,1.2258131628775581
Optimizada,3.796666666666667,4001256.2503629867,33836.39089441666,1.23426860590666
Optimizada,3.8000000000000003,3986544.116171825,33935.42900906878,1.2426399158718735
Optimizada,3.8033333333333337,3971725.4027904277,34034.65859055402,1.250927929911173
Optimizada,3.806666666666667,3956804.805230448,34134.08012634829,1.2591334768328941
Optimizada,3.81,3941786.906612494,34233.6941154179,1.267257377198608
Optimizada,3.8133333333333335,3926676.181593793,34333.50106795915,1.2753004434050699
Optimizada,3.816666666666667,3911476.9967746898,34433.50150514188,1.2832634797655857
Optimizada,3.8200000000000003,3896193.6129133473,34533.695958859884,1.2911472825904404
Optimizada,3.8233333333333337,3880830.186986201,34634.08497148687,1.2989526402665246
Optimizada,3.826666666666667,3865390.774849101,34734.66909563879,1.306680333336109
Optimizada,3.83,3849879.333277013,34835.44889394073,1.3143311345748911
Optimizada,3.8333333333333335,3834299.721128693,34936.4249387983,1.3219058090693758
Optimizada,3.836666666666667,3818655.7016236377,35037.597812175336,1.329405114293346
Optimizada,3.8400000000000003,3802950.9443338555,35138.96810537665,1.3368298001836127
Optimizada,3.8433333333333337,3787189.0278109577,35240.536418837175,1.3441806092149025
Optimizada,3.846666666666667,3771373.4407038437,35342.30336191278,1.3514582764742298
Optimizada,3.85,3755507.5837431718,35444.269552677855,1.3586635297343954
Optimizada,3.8533333333333335,3739594.7716280115,35546.435617727475,1.3657970895267681
Optimizada,3.856666666666667,3723638.2351766033,35648.80219198511,1.3728596692132682
Optimizada,3.8600000000000003,3707641.123158079,35751.369918514116,1.379851975057707
Optimizada,3.8633333333333337,3691606.5036843,35854.139448331975,1.386774706296498
Optimizada,3.8666666666666667,3675537.3661144786,35957.11144023095,1.3936285552085537
Optimizada,3.87,3659436.6228021253,36060.28656060258,1.400414207184515
Optimizada,3.8733333333333335,3643307.1111190757,36163.66548326789,1.4071323407951863
Optimizada,3.876666666666667,3627151.5947557,36267.2488893081,1.4137836278595155
Optimizada,3.8800000000000003,3610972.7654072493,36371.03746690151,1.4203687335117625
Optimizada,3.8833333333333337,3594773.244396493,36475.03191116395,1.4268883162680113
Optimizada,3.8866666666666667,3578555.5843971246,36579.232923994605,1.4333430280919688
Optimizada,3.89,3562322.2709946646,36683.64121392416,1.439733514460158
Optimizada,3.8933333333333335,3546075.7240304397,36788.25749596519,1.4460604144265432
Optimizada,3.896666666666667,3529818.2991614826,36893.08249146812,1.4523243606864118
Optimizada,3.9000000000000004,3513552.2893204936,36998.116927980314,1.4585259796396488
Optimizada,3.9033333333333338,3497279.9263161416,37103.36153911052,1.4646658914532764
Optimizada,3.9066666666666667,3481003.382048987,37208.817064392446,1.470744710123588
Optimizada,3.91,3464724.7699405816,37314.48424915465,1.476763043537523
Optimizada,3.9133333333333336,3448447.650126382,37420.365625171566,1.4805031386446657
Optimizada,3.916666666666667,3432329.9122377816,37526.646849019955,1.4657718862828706
Optimizada,3.9200000000000004,3416475.3028005427,37633.451232025356,1.4511872123245346
Optimizada,3.923333333333334,3400882.2145978385,37740.77781028554,1.4367476583002938
Optimizada,3.9266666666666667,3385549.049243435,37848.62564425545,1.4224517802026644
Optimizada,3.93,3370474.2169293677,37956.99381887189,1.4082981483265204
Optimizada,3.9333333333333336,3355656.136518994,38065.88144353472,1.3942853473333572
Optimizada,3.936666666666667,3341093.2352429847,38175.28765222983,1.380411976049414
Optimizada,3.9400000000000004,3326783.948454337,38285.21160362576,1.3666766473026177
Optimizada,3.943333333333334,3312726.719139755,38395.652480962715,1.3530779875456493
Optimizada,3.9466666666666668,3298919.9978531874,38506.60949228631,1.3396146368470558
Optimizada,3.95,3285362.242557798,38618.08187060654,1.326285248802518
Optimizada,3.9533333333333336,3272051.9183115964,38730.06887392895,1.3130884903098436
Optimizada,3.956666666666667,3258987.4973409222,38842.569784963314,1.3000230415612386
Optimizada,3.9600000000000004,3246167.459533195,38955.58391032687,1.2870875962409487
Optimizada,3.9633333333333334,3233590.291047994,39069.11058201517,1.2742808608012581
Optimizada,3.966666666666667,3221254.4845093666,39183.1491569674,1.26160155451296
Optimizada,3.97,3209158.5388623565,39297.69901703073,1.2490484093486443
Optimizada,3.9733333333333336,3197300.95977602,39412.75956806998,1.2366201700388555
Optimizada,3.976666666666667,3185680.2590650036,39528.3302405893,1.224315593806774
Optimizada,3.9800000000000004,3174294.954323998,39644.41049002614,1.2121334501726202
Optimizada,3.9833333333333334,3163143.5689256582,39760.99979648491,1.200072520877127
Optimizada,3.986666666666667,3152224.6320357327,39878.09766447215,1.1881315997912971
Optimizada,3.99,3141536.6788715143,39995.70362229338,1.176309492880233
Optimizada,3.9933333333333336,3131078.249868355,40113.81722296735,1.1646050179243508
Optimizada,3.996666666666667,3120847.89076377,40232.438043865215,1.1530170044444719
Optimizada,4.0,3110844.1524924673,40351.56568661716,1.1415442935845967
Optimizada,4.003333333333334,3101065.591598908,40471.199776463625,1.130185738099221
Optimizada,4.006666666666667,3091510.769743707,40591.33996259055,1.1189402021568795
Optimizada,4.010000000000001,3082178.253406564,40711.98591825162,1.1078065611835206
Optimizada,4.013333333333334,3073066.613924802,40833.13734052532,1.0967837017739848
Optimizada,4.016666666666667,3064174.427539886,40954.7939501004,1.0858705216025526
Optimizada,4.0200000000000005,3055500.275703822,41076.95549083698,1.075065929382191
Optimizada,4.023333333333333,3047042.7444443465,41199.621730137835,1.064368844647566
Optimizada,4.026666666666667,3038800.424502593,41322.79245865344,1.0537781976827831
Optimizada,4.03,3030771.9113167683,41446.46749012099,1.043292929420252
Optimizada,4.033333333333333,3022955.804902828,41570.64666139795,1.0329119913146632
Optimizada,4.036666666666667,3015350.7098921365,41695.329832198935,1.0226343452549596
Optimizada,4.04,3007955.2355568274,41820.51688486865,1.0124589634726564
Optimizada,4.043333333333334,3000767.9957873435,41946.20772426162,1.002384828437762
Optimizada,4.046666666666667,2993787.609015863,42072.402277683424,0.9924109327440955
Optimizada,4.05,2987012.6980051612,42199.10049501811,0.9825362789661596
Optimizada,4.053333333333334,2980441.890177053,42326.30234813715,0.972759879628831
Optimizada,4.056666666666667,2974073.817521825,42454.007830875504,0.9630807570890637
Optimizada,4.0600000000000005,2967907.1166035268,42582.21695888525,0.9534979434374607
Optimizada,4.0633333333333335,2961940.4284642288,42710.929769640985,0.9440104803799999
Optimizada,4.066666666666667,2956172.398713864,42840.14632218504,0.9346174191561147
Optimizada,4.07,2950601.677597343,42969.86669691069,0.9253178204522169
Optimizada,4.073333333333333,2945226.919995261,43100.09099544763,0.916110754301978
Optimizada,4.076666666666667,2940046.785449216,43230.819340520466,0.9069952999922977
Optimizada,4.08,2935059.93817286,43362.051875838166,0.8979705459678589
Optimizada,4.083333333333334,2930265.0471422067,43493.788765859965,0.8890355897455923
Optimizada,4.086666666666667,2925660.7861322127,43626.03019565708,0.8801895378229743
Optimizada,4.09,2921245.8337703478,43758.77637075355,0.8714315055887191
Optimizada,4.093333333333334,2917018.8735559955,43892.027517010305,0.8627606172314654
Optimizada,4.096666666666667,2912978.5939467656,44025.783880436305,0.8541760056541978
Optimizada,4.1000000000000005,2909123.688439798,44160.045727010496,0.8456768123888223
Optimizada,4.1033333333333335,2905452.8556330013,44294.81334253118,0.8372621875097676
Optimizada,4.106666666666667,2901964.7992847073,44430.0870324665,0.8289312895482741
Optimizada,4.11,2898658.228350547,44565.867121826006,0.8206832854059689
Optimizada,4.113333333333333,2895531.857125811,44702.1539549494,0.8125173502754607
Optimizada,4.116666666666667,2892584.405310859,44838.94789536093,0.8044326675569142
Optimizada,4.12,2889814.5980966655,44976.24932560985,0.7964284287764949
Optimizada,4.123333333333334,2887221.1662008855,45114.058647142774,0.788503833502864
Optimizada,4.126666666666667,2884802.845991501,45252.376280124765,0.7806580892690027
Optimizada,4.13,2882558.379600532,45391.202663269076,0.7728904114941588
Optimizada,4.133333333333334,2880486.5150073874,45530.53825368684,0.7652000234048709
Optimizada,4.136666666666667,2878586.0061194003,45670.383526737605,0.7575861559566358
Optimizada,4.140000000000001,2876855.612822213,45810.73897589575,0.7500480477548248
Optimizada,4.1433333333333335,2875294.1011558236,45951.60511255989,0.7425849449822438
Optimizada,4.1466666666666665,2873900.243394728,46092.98246590866,0.7351961013228357
Optimizada,4.15,2872672.818150227,46234.87158274738,0.7278807778871386
Optimizada,4.153333333333333,2871610.6104164496,46377.27302737631,0.7206382431360013
Optimizada,4.156666666666667,2870712.411710929,46520.18738142622,0.7134677728091001
Optimizada,4.16,2869977.0202022493,46663.61524369919,0.7063686498536215
Optimizada,4.163333333333334,2869403.2408022415,46807.55723002443,0.699340164352069
Optimizada,4.166666666666667,2868989.8852548627,46952.013973114605,0.6923816134506845
Optimizada,4.17,2868735.77219266,47096.986122433285,0.6854923012871792
Optimizada,4.173333333333334,2868639.7273195563,47242.47434402618,0.6786715389245067
Optimizada,4.176666666666667,2868700.5834942586,47388.47932038265,0.6719186442811543
Optimizada,4.180000000000001,2868917.1808346743,47535.0017502927,0.6652329420630001
Optimizada,4.183333333333334,2869288.3667677063,47682.042348717434,0.6586137636936006
Optimizada,4.1866666666666665,2869812.9961670884,47829.601846640144,0.6520604472488594
Optimizada,4.19,2870489.9314774917,47977.68099092125,0.6455723373918445
Optimizada,4.193333333333333,2871318.042803558,48126.280544163055,0.6391487853068237
Optimizada,4.196666666666667,2872296.2079956885,48275.40128457587,0.6327891486338215
Optimizada,4.2,2873423.312705882,48425.04400585067,0.6264927914025967
Optimizada,4.203333333333334,2874698.2505535698,48575.20951701169,0.6202590839720966
Optimizada,4.206666666666667,2876119.923202454,48725.89864228712,0.6140874029667558
Optimizada,4.21,2877687.240454603,48877.11222097808,0.6079771312142181
Optimizada,4.213333333333334,2879399.1202986306,49028.85110733583,0.6019276576816182
Optimizada,4.216666666666667,2881254.4890287016,49181.11617042846,0.5959383774158863
Optimizada,4.220000000000001,2883252.281350988,49333.90829401121,0.5900086914841618
Optimizada,4.223333333333334,2885391.4404600738,49487.228376402236,0.5841380069135139
Optimizada,4.226666666666667,2887670.9181125523,49641.07733036015,0.5783257366311297
Optimizada,4.23,2890089.674676662,49795.45608296546,0.5725712994039693
Optimizada,4.233333333333333,2892646.6792639126,49950.36557549244,0.5668741197834444
Optimizada,4.236666666666667,2895340.909792044,50105.80676329158,0.5612336280471797
Optimizada,4.24,2898171.353059827,50261.78061567099,0.5556492601421169
Optimizada,4.243333333333333,2901137.004788944,50418.28811578302,0.5501204576262648
Optimizada,4.246666666666667,2904236.869713526,50575.33026050682,0.5446466676141435
Optimizada,4.25,2907469.9616596806,50732.90806033316,0.5392273427223393
Optimizada,4.253333333333334,2910835.3036029227,50891.02253925303,0.5338619410143928
Optimizada,4.256666666666667,2914331.9277234008,51049.674734646964,0.5285499259461571
Optimizada,4.260000000000001,2917958.8754449356,51208.865697177185,0.5232907663106288
Optimizada,4.263333333333334,2921715.197523245,51368.59649067733,0.5180839361873986
Optimizada,4.266666666666667,2925599.9540903913,51528.868192046815,0.5129289148894212
Optimizada,4.2700000000000005,2929612.2147052223,51689.68189114582,0.5078251869110132
Optimizada,4.273333333333333,2933751.0583851156,51851.03869069179,0.5027722418746271
Optimizada,4.276666666666667,2938015.5736612054,52012.93970615764,0.4977695744809799
Optimizada,4.28,2942404.858626783,52175.38606567056,0.49281668445929966
Optimizada,4.283333333333333,2946918.0209725564,52338.37890991333,0.4879130765169566
Optimizada,4.286666666666667,2951554.1780203003,52501.9193920262,0.483058260289519
Optimizada,4.29,2956312.45674824,52666.00867750975,0.47825175029034583
Optimizada,4.293333333333334,2961191.993834222,52830.647944131524,0.4734930658643687
Optimizada,4.296666666666667,2966191.9356796136,52995.838381831796,0.46878173113946325
Optimizada,4.300000000000001,2971311.4384338926,53161.58119263202,0.4641172749789077
Optimizada,4.303333333333334,2976549.668013493,53327.87759054214,0.45949923093274536
Optimizada,4.306666666666667,2981905.8001229074,53494.728801472826,0.4549271371922046
Optimizada,4.3100000000000005,2987379.0202721264,53662.13606314799,0.45040053654422235
Optimizada,4.3133333333333335,2992968.5237892405,53830.10062501791,0.4459189763254222
Optimizada,4.316666666666667,2998673.515831975,53998.623748173784,0.4414820083764564
Optimizada,4.32,3004493.2113977736,54167.70670526162,0.4370891889959439
Optimizada,4.323333333333333,3010426.8353260155,54337.35078040331,0.4327400788982292
Optimizada,4.326666666666667,3016473.622301508,54507.55726911446,0.4284342431689345
Optimizada,4.33,3022632.8168545333,54678.327478224644,0.4241712512215217
Optimizada,4.333333333333334,3028903.6733653634,54849.66272579644,0.41995067675282444
Optimizada,4.336666666666667,3035285.4560549567,55021.56434104974,0.4157720977014083
Optimizada,4.34,3041777.438974749,55194.03366428733,0.41163509620599625
Optimizada,4.343333333333334,3048378.905998218,55367.0720468196,0.40753925856340917
Optimizada,4.346666666666667,3055089.1508117807,55540.680850890225,0.4034841751868474
Optimizada,4.3500000000000005,3061907.476909388,55714.861449601725,0.3994694405637776
Optimizada,4.3533333333333335,3068833.197561271,55889.61522684864,0.3954946532173432
Optimizada,4.356666666666667,3075865.635798836,56064.943577247206,0.3915594156657303
Optimizada,4.36,3083004.12439338,56240.84790606658,0.38766333438247375
Optimizada,4.363333333333333,3090248.0058461283,56417.32962915871,0.3838060197558165
Optimizada,4.366666666666667,3097596.6323543224,56594.390172894506,0.3799870860506485
Optimizada,4.37,3105049.3657784024,56772.03097410027,0.3762061513705205
Optimizada,4.373333333333334,3112605.577615542,56950.253479993786,0.37246283761919474
Optimizada,4.376666666666667,3120264.648972814,57129.05914812051,0.36875677046252203
Optimizada,4.38,3128025.9705472603,57308.44944628957,0.3650875792899529
Optimizada,4.383333333333334,3135888.942570043,57488.425852518485,0.3614548971792652
Optimizada,4.386666666666667,3143852.974775537,57668.9898549727,0.35785836085943745
Optimizada,4.390000000000001,3151917.4863630002,57850.14295190807,0.35429761067435706
Optimizada,4.3933333333333335,3160081.9059731252,58031.88665161002,0.35077229054569214
Optimizada,4.396666666666667,3168345.6716359896,58214.22247234068,0.3472820479380952
Optimizada,4.4,3176708.23072134,58397.15194228548,0.3438265338244919
Optimizada,4.403333333333333,3185169.0398977953,58580.67659949905,0.3404054026509404
Optimizada,4.406666666666667,3193727.5650918996,58764.797991851636,0.33701831230178514
Optimizada,4.41,3202383.281455614,58949.51767697427,0.33366492406449033
Optimizada,4.413333333333334,3211135.6732944343,59134.83722221396,0.3303449025973934
Optimizada,4.416666666666667,3219984.2340240777,59320.75820458246,0.32705791589577954
Optimizada,4.42,3228928.4661195884,59507.282210708356,0.32380363525871214
Optimizada,4.423333333333334,3237967.881080381,59694.410836785646,0.3205817352550965
Optimizada,4.426666666666667,3247101.9993661647,59882.14568852991,0.3173918936918882
Optimizada,4.430000000000001,3256330.350335905,60070.488381134564,0.3142337915823563
Optimizada,4.433333333333334,3265652.472196515,60259.440539225296,0.3111071131139793
Optimizada,4.4366666666666665,3275067.9119507084,60449.00379681606,0.3080115456166507
Optimizada,4.44,3284576.2253532605,60639.17979726345,0.3049467795306124
Optimizada,4.443333333333333,3294176.976835551,60829.97019322891,0.3019125083766664
Optimizada,4.446666666666667,3303869.7394533576,61021.37664663698,0.2989084287251588
Optimizada,4.45,3313654.094828942,61213.400828634825,0.29593424016559294
Optimizada,4.453333333333334,3323529.633090138,61406.04441955381,0.2929896452766886
Optimizada,4.456666666666667,3333495.9528116076,61599.30910887082,0.2900743495965621
Optimizada,4.46,3343552.660955471,61793.19659517108,0.287188061593198
Optimizada,4.463333333333334,3353699.3728104862,61987.70858611147,0.2843304926352796
Optimizada,4.466666666666667,3363935.71192891,62182.84679838518,0.28150135696341655
Optimizada,4.470000000000001,3374261.3100584582,62378.61295768838,0.27870037166192846
Optimizada,4.473333333333334,3384675.8070892515,62575.00879868419,0.2759272566299707
Optimizada,4.476666666666667,3395178.850988796,62772.036064970256,0.2731817345536479
Optimizada,4.48,3405770.0977390995,62969.69650904628,0.27046353087825653
Optimizada,4.483333333333333,3416449.2112662876,63167.99189228366,0.2677723737812471
Optimizada,4.486666666666667,3427215.863380745,63366.923984894485,0.2651079941447893
Optimizada,4.49,3438069.7337157987,63566.49456590057,0.2624701255286924
Optimizada,4.493333333333333,3449010.509661726,63766.70542310501,0.25985850414386025
Optimizada,4.496666666666667,3460037.886300699,63967.55835306379,0.257272868825939
Optimizada,4.5,3471151.5663401196,64169.05516105812,0.2547129610092995
Optimizada,4.503333333333334,3482351.2600508574,64371.197661067665,0.2521785247010303
Optimizada,4.506666666666667,3493636.6852015634,64573.98767574392,0.2496693064553844
Optimizada,4.510000000000001,3505007.566993803,64777.42703638522,0.24718505534843002
Optimizada,4.513333333333334,3516463.6379960203,64981.51758291162,0.24472552295299638
Optimizada,4.516666666666667,3528004.6380793215,65186.26116384124,0.24229046331380416
Optimizada,4.5200000000000005,3539630.3143530865,65391.65963626663,0.23987963292285785
Optimizada,4.523333333333333,3551340.4210999575,65597.71486583188,0.23749279069510168
Optimizada,4.526666666666667,3563134.719710869,65804.42872671116,0.2351296979443131
Optimizada,4.53,3575012.9786194153,66011.8031015869,0.23279011835926694
Optimizada,4.533333333333333,3586974.9732389334,66219.83988162929,0.23047381798005595
Optimizada,4.536666666666667,3599020.4858978167,66428.54096647633,0.22818056517470678
Optimizada,4.54,3611149.305775418,66637.90826421391,0.22591013061601636
Optimizada,4.543333333333334,3623361.2288370966,66847.94369135775,0.22366228725864354
Optimizada,4.546666666666667,3635656.0577711314,67058.64917283457,0.22143681031639018
Optimizada,4.550000000000001,3648033.6019257586,67270.02664196506,0.2192334772397045
Optimizada,4.553333333333334,3660493.6772457627,67482.07804044633,0.21705206769343552
Optimizada,4.556666666666667,3673036.1062093796,67694.80531833616,0.2148923635347998
Optimizada,4.5600000000000005,3685660.7177648237,67908.21043403675,0.21275414879159316
Optimizada,4.5633333333333335,3698367.3472690987,68122.29535427979,0.21063720964056146
Optimizada,4.566666666666667,3711155.836425688,68337.06205411172,0.20854133438602468
Optimizada,4.57,3724026.0332228295,68552.51251687945,0.20646631343871266
Optimizada,4.573333333333333,3736977.791872319,68768.6487342173,0.20441193929480064
Optimizada,4.576666666666667,3750010.972748553,68985.47270603367,0.2023780065151603
Optimizada,4.58,3763125.4423279297,69202.98644049861,0.20036431170481994
Optimizada,4.583333333333334,3776321.0731287366,69421.19195403211,0.19837065349262067
Optimizada,4.586666666666667,3789597.743651456,69640.09127129253,0.1963968325110822
Optimizada,4.59,3802955.3383197486,69859.68642516581,0.19444265137645692
Optimizada,4.593333333333334,3816393.74742118,70079.97945675523,0.1925079146690017
Optimizada,4.596666666666667,3829912.867048844,70300.97241537135,0.19059242891343642
Optimizada,4.6000000000000005,3843512.5990433693,70522.66735852286,0.18869600255959418
Optimizada,4.6033333333333335,3857192.8509358633,70745.06635190737,0.18681844596325803
Optimizada,4.606666666666667,3870953.5358906426,70968.17146940356,0.1849595713671984
Optimizada,4.61,3884794.5726484,71191.98479306271,0.1831191928824081
Optimizada,4.613333333333333,3898715.885470268,71416.50841310175,0.18129712646950666
Optimizada,4.616666666666667,3912717.404082276,71641.744427896,0.1794931899203363
Optimizada,4.62,3926799.0636205208,71867.69494397251,0.1777072028397367
Optimizada,4.623333333333334,3940960.804576238,72094.36207600449,0.17593898662751004
Optimizada,4.626666666666667,3955202.5727417897,72321.74794680512,0.17418836446056282
Optimizada,4.63,3969524.319157141,72549.85468732278,0.17245516127521937
Optimizada,4.633333333333334,3983926.000056885,72778.68443663612,0.17073920374971657
Optimizada,4.636666666666667,3998407.5768176746,73008.23934194962,0.16904032028687208
Optimizada,4.640000000000001,4012969.0159062096,73238.52155858997,0.16735834099692304
